id,split,claude-opus-4-6,ft:gpt-4.1-2025-04-14:luca-tramonti:report-extractor:DOcFh6T3,ft:gpt-4.1-nano-2025-04-14:luca-tramonti:report-extractor-oversampling:DPqaFyZI:ckpt-step-486,ft:gpt-4.1-nano-2025-04-14:luca-tramonti:report-extractor:DNDCPvfn,gpt-4.1-2025-04-14,gpt-4.1-mini-2025-04-14,gpt-4.1-nano-2025-04-14,gpt-4.1-nano-2025-04-14_MMR,gpt-4.1-nano-2025-04-14_few-shots,gpt-5.4-2026-03-05,iltramont/llama-3b-report-extractor,mistral-large-2512
323,train,0.8870056497175142,,,,0.8192090395480226,0.768361581920904,0.7344632768361582,,,0.8870056497175142,,0.8870056497175142
324,train,0.7382297551789078,,,,0.7627118644067797,0.7062146892655368,0.536723163841808,,,0.8192090395480226,,0.7664783427495292
325,train,0.8870056497175142,,,,0.8870056497175142,0.7457627118644068,0.6101694915254238,,,0.8587570621468926,,0.8757062146892656
326,train,0.9152542372881356,,,,0.8234463276836158,0.7740112994350282,0.5508474576271186,,,0.8305084745762712,,0.8305084745762712
329,train,0.9058380414312617,,,,0.8210922787193974,0.8775894538606404,0.7344632768361582,,,0.8775894538606404,,0.8775894538606404
330,train,0.8681732580037665,,,,0.7834274952919021,0.788135593220339,0.7080979284369116,,,0.7645951035781544,,0.7834274952919021
331,train,0.9322033898305085,,,,0.8757062146892656,0.7344632768361582,0.6214689265536724,,,0.8870056497175142,,0.8267419962335216
332,train,0.9887005649717514,,,,0.952919020715631,0.8399246704331451,0.6516007532956686,,,0.903954802259887,,0.800376647834275
334,train,0.943502824858757,,,,0.9887005649717514,0.96045197740113,0.6986817325800377,,,0.943502824858757,,0.96045197740113
335,train,0.6967984934086628,,,,0.7457627118644068,0.8587570621468926,0.7033898305084746,,,0.9152542372881356,,0.736346516007533
336,train,0.9180790960451978,,,,0.8906376109765941,0.976997578692494,0.5969868173258004,,,0.8728813559322034,,0.8954802259887007
337,train,0.9152542372881356,,,,0.9152542372881356,0.9152542372881356,0.792843691148776,,,0.8587570621468926,,0.9152542372881356
338,train,0.8862719201702254,,,,0.8655562892851029,0.9314696602832198,0.7337295472888693,,,0.9427690953114682,,0.8956881160270991
340,train,0.800376647834275,,,,0.8050847457627119,0.9180790960451978,0.7344632768361582,,,0.9246704331450095,,0.8681732580037665
341,train,0.9058380414312617,,,,0.8870056497175142,0.943502824858757,0.5630885122410546,,,0.8775894538606404,,0.903954802259887
342,train,0.9350282485875707,,,,0.9322033898305085,0.9344632768361582,0.8757062146892656,,,0.943502824858757,,0.9378531073446329
343,train,0.9717514124293786,,,,0.8587570621468926,0.8587570621468926,0.6516007532956686,,,0.9717514124293786,,0.9152542372881356
344,train,0.9651600753295668,,,,0.9401129943502825,0.9651600753295668,0.7627118644067797,,,0.922316384180791,,0.9401129943502825
345,train,0.9246704331450095,,,,0.8847457627118644,0.8587570621468926,0.4896421845574388,,,0.8681732580037665,,0.8587570621468926
346,train,0.9934086629001883,,,,0.968361581920904,0.96045197740113,0.5932203389830508,,,0.9717514124293786,,0.9672316384180792
347,train,0.8757062146892656,,,,0.7457627118644068,0.8022598870056498,0.7457627118644068,,,0.7457627118644068,,0.8757062146892656
348,train,0.6497175141242938,,,,0.8022598870056498,0.7457627118644068,0.576271186440678,,,0.6892655367231638,,0.8898305084745763
349,train,0.8163841807909604,,,,0.8050847457627119,0.9293785310734464,0.6892655367231638,,,0.788135593220339,,0.7203389830508475
350,train,0.7175141242937852,,,,0.8022598870056498,0.8022598870056498,0.7062146892655368,,,0.943502824858757,,0.8022598870056498
351,train,0.943502824858757,,,,0.935969868173258,0.9350282485875707,0.7062146892655368,,,0.943502824858757,,0.8794726930320151
353,train,0.943502824858757,,,,0.943502824858757,0.9887005649717514,0.7909604519774012,,,0.943502824858757,,0.943502824858757
354,train,1.0,,,,0.9416195856873822,0.9698681732580037,0.8116760828625236,,,0.8851224105461394,,0.9416195856873822
355,train,0.9717514124293786,,,,0.9322033898305085,0.8757062146892656,0.7203389830508475,,,0.943502824858757,,0.943502824858757
356,train,0.8587570621468926,,,,0.943502824858757,0.943502824858757,0.8474576271186441,,,0.943502824858757,,0.9717514124293786
357,train,0.8474576271186441,,,,0.8592278719397363,0.9270244821092278,0.739171374764595,,,0.8870056497175142,,0.870527306967985
358,train,0.9378531073446329,,,,0.943502824858757,0.9887005649717514,0.8192090395480226,,,0.943502824858757,,0.943502824858757
359,train,0.7551789077212807,,,,0.7740112994350282,0.6892655367231638,0.5084745762711864,,,0.7175141242937852,,0.7834274952919021
360,train,0.7909604519774012,,,,0.8474576271186441,0.9661016949152543,0.8474576271186441,,,0.8587570621468926,,0.7947269303201506
361,train,0.8516949152542372,,,,0.8799435028248588,0.8870056497175142,0.8757062146892656,,,0.8587570621468926,,0.7669491525423728
362,train,0.8587570621468926,,,,0.7909604519774012,0.8794726930320151,0.7062146892655368,,,0.8022598870056498,,0.7702448210922788
363,train,0.9932203389830508,,,,0.8519774011299436,0.6824858757062148,0.7627118644067797,,,0.9932203389830508,,0.7954802259887006
364,train,0.9943502824858759,,,,0.9322033898305085,0.9887005649717514,0.7344632768361582,,,0.9858757062146892,,0.9422473320778405
365,train,1.0,,,,0.943502824858757,0.7457627118644068,0.7344632768361582,,,0.943502824858757,,0.943502824858757
366,train,0.8474576271186441,,,,0.8474576271186441,0.8757062146892656,0.8305084745762712,,,0.903954802259887,,0.9322033898305085
367,train,0.9152542372881356,,,,0.8587570621468926,0.7627118644067797,0.7062146892655368,,,0.943502824858757,,0.9152542372881356
368,train,0.8234463276836158,,,,0.7951977401129944,0.8234463276836158,0.692090395480226,,,0.9293785310734464,,0.8022598870056498
369,train,1.0,,,,0.943502824858757,1.0,0.7457627118644068,,,1.0,,0.8757062146892656
370,train,0.9152542372881356,,,,0.9152542372881356,0.9152542372881356,0.6214689265536724,,,0.943502824858757,,1.0
371,train,0.8399246704331451,,,,0.800376647834275,0.8681732580037665,0.6073446327683616,,,0.896421845574388,,0.8531073446327685
372,train,0.9246704331450095,,,,0.896421845574388,0.8681732580037665,0.655367231638418,,,0.8587570621468926,,0.8116760828625236
373,train,0.943502824858757,,,,0.8474576271186441,0.8512241054613936,0.9180790960451978,,,0.943502824858757,,0.8870056497175142
374,train,0.9386602098466506,,,,0.967984934086629,0.9698681732580039,0.7815442561205272,,,0.9698681732580039,,0.8915792305622814
376,train,0.9133709981167607,,,,0.9077212806026366,0.8474576271186441,0.8954802259887007,,,0.9133709981167607,,0.9133709981167607
377,train,0.9463276836158192,,,,0.9401129943502825,0.9646892655367232,0.5932203389830508,,,0.9246704331450095,,0.9401129943502825
379,train,0.9212806026365348,,,,0.9077212806026366,1.0056497175141244,0.7085687382297552,,,0.9717514124293786,,0.9118644067796611
380,train,0.9934086629001883,,,,0.9887005649717514,0.9322033898305085,0.7627118644067797,,,1.0,,0.9966101694915255
381,train,0.9058380414312617,,,,0.9623352165725046,0.9651600753295668,0.7909604519774012,,,0.8775894538606404,,0.884180790960452
382,train,0.9152542372881356,,,,0.9322033898305085,0.9858757062146892,0.7457627118644068,,,0.9576271186440678,,0.9180790960451978
383,train,0.8870056497175142,,,,0.8192090395480226,0.9322033898305085,0.7909604519774012,,,0.943502824858757,,0.8870056497175142
384,train,0.8587570621468926,,,,0.9152542372881356,0.7740112994350282,0.731638418079096,,,0.8587570621468926,,0.8305084745762712
386,train,0.7435028248587571,,,,0.8804143126177024,0.7401129943502825,0.5932203389830508,,,0.8870056497175142,,0.7966101694915254
387,train,0.8258003766478343,,,,0.7768361581920904,0.8192090395480226,0.6610169491525424,,,0.7410546139359699,,0.7344632768361582
389,train,0.7974172719935432,,,,0.8474576271186441,0.8474576271186441,0.5555555555555555,,,0.7457627118644068,,0.5951035781544256
392,train,0.8728813559322034,,,,0.6666666666666667,0.7655367231638419,0.635593220338983,,,0.9293785310734464,,0.92090395480226
393,train,0.8587570621468926,,,,0.7740112994350282,0.7740112994350282,0.6101694915254238,,,0.9152542372881356,,0.7627118644067797
394,train,0.935969868173258,,,,0.935969868173258,0.935969868173258,0.7062146892655368,,,0.8870056497175142,,0.8794726930320151
396,train,0.9887005649717514,,,,0.935969868173258,0.9887005649717514,0.7062146892655368,,,0.8870056497175142,,0.9402744148506861
397,train,0.788135593220339,,,,0.8163841807909604,0.8050847457627119,0.4180790960451978,,,0.7598870056497175,,0.8107344632768362
398,train,0.6986817325800377,,,,0.7862523540489643,0.8352165725047082,0.6939736346516008,,,0.7975517890772129,,0.692090395480226
400,train,0.8163841807909604,,,,0.8526365348399247,0.8714689265536724,0.6685499058380414,,,0.8564030131826742,,0.7598870056497175
401,train,0.9717514124293786,,,,0.8870056497175142,0.8870056497175142,0.8022598870056498,,,0.9717514124293786,,0.8192090395480226
402,train,0.5649717514124294,,,,0.6610169491525424,0.5480225988700564,0.7740112994350282,,,0.6610169491525424,,0.480225988700565
403,train,0.769774011299435,,,,0.7627118644067797,0.7062146892655368,0.5649717514124294,,,0.9717514124293786,,0.7707828894269573
407,train,0.943502824858757,,,,0.9322033898305085,0.9887005649717514,0.7721280602636534,,,1.0,,0.943502824858757
409,train,1.0,,,,0.9642184557438795,0.9717514124293786,0.8192090395480226,,,0.943502824858757,,0.9717514124293786
410,train,0.8587570621468926,,,,0.8870056497175142,0.8474576271186441,0.5932203389830508,,,0.9152542372881356,,0.9152542372881356
411,train,0.8163841807909604,,,,0.8662900188323917,0.8898305084745763,0.5696798493408662,,,0.788135593220339,,0.8672316384180792
412,train,0.9887005649717514,,,,0.9887005649717514,0.9077212806026366,0.6497175141242938,,,1.0,,0.9661016949152543
413,train,0.903954802259887,,,,0.7909604519774012,0.9081920903954802,0.7514124293785311,,,0.8305084745762712,,0.8022598870056498
415,train,0.9322033898305085,,,,0.943502824858757,0.943502824858757,0.6892655367231638,,,0.8587570621468926,,0.9717514124293786
416,train,0.9322033898305085,,,,0.844632768361582,0.9858757062146892,0.6468926553672316,,,0.96045197740113,,0.8474576271186441
418,train,0.9293785310734464,,,,0.9293785310734464,0.6045197740112994,0.576271186440678,,,0.7740112994350282,,0.7768361581920904
419,train,0.8870056497175142,,,,1.0,1.0,0.809322033898305,,,0.9152542372881356,,0.903954802259887
420,train,0.8587570621468926,,,,0.8305084745762712,0.9152542372881356,0.5480225988700564,,,0.8587570621468926,,0.8587570621468926
421,train,0.9943502824858759,,,,0.9058380414312619,0.9585687382297553,0.7871939736346516,,,1.0,,0.9017291559664442
422,train,0.8587570621468926,,,,0.824858757062147,0.8210922787193974,0.7156308851224106,,,0.8870056497175142,,0.8775894538606404
46,test,0.769774011299435,0.6892655367231638,0.731638418079096,0.7457627118644068,0.7669491525423728,0.7669491525423728,0.7387005649717514,0.71045197740113,0.71045197740113,0.7951977401129944,0.6327683615819208,0.826271186440678
47,test,1.0,1.0,0.9152542372881356,0.9717514124293786,1.0,1.0,0.7740112994350282,0.8022598870056498,0.7175141242937852,1.0,0.8587570621468926,1.0
53,test,0.7062146892655368,0.9152542372881356,0.7740112994350282,0.8305084745762712,0.7457627118644068,0.7429378531073447,0.536723163841808,0.536723163841808,0.536723163841808,0.8870056497175142,0.5649717514124294,0.7457627118644068
54,test,0.731638418079096,0.7175141242937852,0.6610169491525424,0.756120527306968,0.6610169491525424,0.7740112994350282,0.7062146892655368,0.7062146892655368,0.7344632768361582,0.7175141242937852,0.4576271186440678,0.736346516007533
56,test,0.6610169491525424,0.8305084745762712,0.8870056497175142,0.8870056497175142,0.8305084745762712,0.6892655367231638,0.6497175141242938,0.6497175141242938,0.6214689265536724,0.8305084745762712,0.8192090395480226,0.6892655367231638
58,test,0.9293785310734464,0.9340866290018832,0.8493408662900188,0.844632768361582,0.9058380414312617,0.7645951035781544,0.7203389830508475,0.7015065913370998,0.7015065913370998,0.844632768361582,0.692090395480226,0.8399246704331451
62,test,0.8870056497175142,0.943502824858757,0.943502824858757,0.8870056497175142,0.8870056497175142,0.943502824858757,0.8361581920903955,0.943502824858757,0.943502824858757,0.8870056497175142,0.6574611828849116,0.8870056497175142
63,test,1.0,0.9887005649717514,0.9887005649717514,0.9322033898305085,0.9887005649717514,0.9887005649717514,0.9096045197740115,0.903954802259887,0.903954802259887,0.9717514124293786,0.8192090395480226,0.935969868173258
67,test,1.0,1.0,0.9152542372881356,0.8870056497175142,1.0,1.0,0.96045197740113,0.943502824858757,0.943502824858757,0.943502824858757,0.8474576271186441,1.0
69,test,0.7551789077212807,0.7834274952919021,0.7627118644067797,0.8305084745762712,0.7721280602636534,0.743879472693032,0.6308851224105462,0.6308851224105462,0.6591337099811676,0.6986817325800377,0.617122990004346,0.8870056497175142
71,test,0.6779661016949153,0.8587570621468926,0.8870056497175142,0.9887005649717514,0.8587570621468926,0.8022598870056498,0.7740112994350282,0.8587570621468926,0.7740112994350282,0.9322033898305085,0.7175141242937852,0.7909604519774012
74,test,1.0,0.8870056497175142,0.9887005649717514,0.9333333333333333,0.9967715899919289,0.9389830508474577,0.7627118644067797,0.7627118644067797,0.7627118644067797,1.0,0.8192090395480226,0.9386602098466506
76,test,0.903954802259887,0.903954802259887,0.8587570621468926,0.9152542372881356,0.9152542372881356,0.7627118644067797,0.6610169491525424,0.6610169491525424,0.6610169491525424,0.903954802259887,0.8022598870056498,0.7909604519774012
78,test,0.9858757062146892,0.943502824858757,0.8305084745762712,0.8286252354048965,0.943502824858757,0.8757062146892656,0.5725047080979284,0.6101694915254238,0.6949152542372882,0.8163841807909604,0.5386064030131827,0.8192090395480226
82,test,0.9717514124293786,0.9152542372881356,0.7909604519774012,0.8192090395480226,0.9152542372881356,0.8870056497175142,0.7768361581920904,0.7909604519774012,0.7909604519774012,0.9152542372881356,0.6214689265536724,0.8305084745762712
87,test,0.9139987445072191,0.9661016949152543,0.8757062146892656,0.8832391713747646,0.8271186440677967,0.8305084745762712,0.7344632768361582,0.8254865034526052,0.8519774011299436,1.0,0.903954802259887,0.8305084745762712
88,test,0.7401129943502825,0.7694915254237289,0.8192090395480226,0.8192090395480226,0.7062146892655368,0.8192090395480226,0.6214689265536724,0.7627118644067797,0.7627118644067797,0.7175141242937852,0.64030131826742,0.7062146892655368
91,test,0.8870056497175142,0.992467043314501,0.9077212806026366,0.9322033898305085,0.9077212806026366,0.9161958568738229,0.8239171374764596,0.7721280602636535,0.8003766478342751,0.943502824858757,0.8286252354048965,0.7990314769975787
94,test,0.9152542372881356,0.943502824858757,0.9717514124293786,0.96045197740113,0.943502824858757,0.8821630347054076,0.8192090395480226,0.7627118644067797,0.7627118644067797,0.8587570621468926,0.7344632768361582,0.943502824858757
97,test,0.9322033898305085,0.952919020715631,0.896421845574388,0.7909604519774012,0.896421845574388,0.8681732580037665,0.7231638418079097,0.8022598870056498,0.6949152542372882,0.8587570621468926,0.7175141242937852,0.8286252354048964
100,test,0.9777777777777777,0.9212806026365348,0.8935969868173258,0.9322033898305085,0.9171374764595105,0.852165725047081,0.6214689265536724,0.6966101694915254,0.6779661016949153,0.9152542372881356,0.7777777777777778,0.8365348399246704
101,test,1.0,0.943502824858757,0.9322033898305085,0.943502824858757,0.943502824858757,0.943502824858757,0.7627118644067797,0.7627118644067797,0.7627118644067797,0.943502824858757,0.7909604519774012,0.943502824858757
106,test,0.8022598870056498,0.8305084745762712,0.6045197740112994,0.6610169491525424,0.7457627118644068,0.7175141242937852,0.6120527306967984,0.536723163841808,0.5932203389830508,0.8587570621468926,0.6779661016949153,0.8587570621468926
108,test,0.8305084745762712,0.8022598870056498,0.8587570621468926,0.7740112994350282,0.8474576271186441,0.8587570621468926,0.5932203389830508,0.6214689265536724,0.5649717514124294,0.8022598870056498,0.536723163841808,0.8587570621468926
109,test,0.8587570621468926,0.943502824858757,0.6856593340545739,0.7665530166431718,0.6892655367231638,0.7457627118644068,0.6214689265536724,0.5893682588597843,0.5893682588597843,0.943502824858757,0.8266563944530048,0.576271186440678
111,test,0.9152542372881356,0.9152542372881356,0.8587570621468926,0.8192090395480226,0.96045197740113,0.7627118644067797,0.67984934086629,0.7175141242937852,0.7175141242937852,0.8305084745762712,0.6892655367231638,0.7627118644067797
114,test,0.8757062146892656,0.9152542372881356,0.8305084745762712,0.9322033898305085,0.8870056497175142,0.8757062146892656,0.7702448210922788,0.7740112994350282,0.7740112994350282,0.8870056497175142,0.8305084745762712,0.8097928436911488
115,test,0.943502824858757,1.0,0.8587570621468926,0.8587570621468926,0.8870056497175142,0.96045197740113,0.8022598870056498,0.8305084745762712,0.8305084745762712,0.9717514124293786,0.8587570621468926,0.903954802259887
118,test,0.9152542372881356,0.9943502824858759,0.967984934086629,1.0,0.9694915254237289,0.911487758945386,0.7627118644067797,0.6497175141242938,0.823728813559322,0.9717514124293786,0.7344632768361582,0.9717514124293786
120,test,0.7740112994350282,0.8870056497175142,0.7740112994350282,0.8870056497175142,0.7457627118644068,0.7457627118644068,0.7344632768361582,0.6779661016949153,0.6497175141242938,0.943502824858757,0.903954802259887,0.7457627118644068
126,test,0.7909604519774012,0.7457627118644068,0.7909604519774012,0.7344632768361582,0.7062146892655368,0.8192090395480226,0.7062146892655368,0.6497175141242938,0.6779661016949153,0.7175141242937852,0.7627118644067797,0.7175141242937852
127,test,0.7175141242937852,0.8587570621468926,0.7062146892655368,0.6497175141242938,0.7457627118644068,0.6276322547508989,0.480225988700565,0.6497175141242938,0.6497175141242938,0.8870056497175142,0.7627118644067797,0.6864406779661018
129,test,0.8945386064030133,0.96045197740113,0.8587570621468926,0.943502824858757,0.8870056497175142,0.8333333333333334,0.576271186440678,0.7457627118644068,0.7457627118644068,0.8474576271186441,0.7175141242937852,0.9322033898305085
130,test,0.8333333333333334,0.8050847457627119,0.8559322033898306,0.8559322033898306,0.7824858757062148,0.8107344632768363,0.7495291902071564,0.6977401129943502,0.7259887005649718,0.8898305084745763,0.6327683615819208,0.7711864406779662
131,test,0.7740112994350282,0.8022598870056498,0.7740112994350282,0.7740112994350282,0.8305084745762712,0.7740112994350282,0.5649717514124294,0.6214689265536724,0.6214689265536724,0.7457627118644068,0.5932203389830508,0.6610169491525424
133,test,0.9378531073446329,0.9929378531073446,0.7951977401129944,0.7909604519774012,0.9364406779661016,0.7990314769975787,0.6779661016949153,0.7062146892655368,0.7344632768361582,0.9402744148506861,0.8474576271186441,0.8272800645682001
134,test,0.8870056497175142,0.8305084745762712,0.7570621468926553,0.67984934086629,0.8305084745762712,0.8229755178907722,0.6308851224105462,0.687382297551789,0.687382297551789,0.8587570621468926,0.7344632768361582,0.8022598870056498
139,test,0.9401129943502825,0.9369114877589454,0.8896421845574388,0.9367231638418079,0.96045197740113,0.9364406779661016,0.7368173258003766,0.6977401129943502,0.6468926553672316,0.943502824858757,0.743879472693032,0.968361581920904
140,test,0.9322033898305085,0.9322033898305085,0.9322033898305085,0.9152542372881356,0.96045197740113,0.8192090395480226,0.7457627118644068,0.7080979284369116,0.7457627118644068,0.8757062146892656,0.8399246704331451,0.903954802259887
143,test,0.9152542372881356,0.903954802259887,0.9152542372881356,0.8587570621468926,0.8832391713747646,0.7994350282485876,0.6779661016949153,0.8192090395480226,0.8757062146892656,0.8870056497175142,0.768361581920904,0.884180790960452
153,test,0.903954802259887,0.96045197740113,0.8305084745762712,0.8305084745762712,0.9322033898305085,0.903954802259887,0.7740112994350282,0.7457627118644068,0.7740112994350282,0.8757062146892656,0.7740112994350282,0.8757062146892656
159,test,0.7793712878458641,0.7638707808199334,0.6308851224105462,0.7655367231638419,0.7577140373750544,0.6635520788063162,0.5486744893524554,0.576923076923077,0.6450094161958568,0.7834274952919021,0.3954802259887006,0.6776763725916268
160,test,0.9152542372881356,0.6327683615819208,0.576271186440678,0.6468926553672316,0.7457627118644068,0.7080979284369116,0.5838041431261771,0.4943502824858757,0.4943502824858757,0.7457627118644068,0.42372881355932207,0.9340866290018833
161,test,0.943502824858757,0.9152542372881356,0.8022598870056498,0.8493408662900188,0.9152542372881356,0.8587570621468926,0.6967984934086628,0.6967984934086628,0.6723163841807909,0.8870056497175142,0.583804143126177,0.8870056497175142
163,test,0.7966101694915254,0.8259887005649719,0.9107344632768363,0.8542372881355933,0.8267419962335216,0.8813559322033898,0.8192090395480226,0.7909604519774012,0.7909604519774012,0.943502824858757,0.6779661016949153,0.8824858757062147
164,test,0.9627118644067797,0.9627118644067797,0.9378531073446329,0.824858757062147,0.8474576271186441,0.7932203389830508,0.8192090395480226,0.7627118644067797,0.7627118644067797,0.943502824858757,0.8757062146892656,0.7932203389830508
167,test,0.9717514124293786,0.9717514124293786,0.9717514124293786,0.9717514124293786,0.9717514124293786,0.8587570621468926,0.8022598870056498,0.8022598870056498,0.8305084745762712,0.9152542372881356,0.8587570621468926,0.8587570621468926
172,test,0.6836158192090396,0.7062146892655368,0.8192090395480226,0.7175141242937852,0.7062146892655368,0.7627118644067797,0.5932203389830508,0.536723163841808,0.536723163841808,0.8587570621468926,0.5932203389830508,0.7966101694915254
175,test,0.8516949152542372,0.9251412429378532,0.9289077212806026,0.9289077212806026,0.9364406779661016,0.8968926553672317,0.7838983050847458,0.8121468926553672,0.8177966101694916,0.9251412429378532,0.96045197740113,0.9289077212806026
178,test,0.9152542372881356,0.8907721280602636,0.903954802259887,0.903954802259887,0.8907721280602636,0.9209039548022597,0.6803201506591336,0.8027306967984934,0.7532956685499058,0.9152542372881356,0.7721280602636534,0.8813559322033898
182,test,0.9401129943502825,0.9118644067796611,0.7627118644067797,0.800376647834275,0.903954802259887,0.8857501569365976,0.7156308851224106,0.7156308851224106,0.7532956685499059,0.8870056497175142,0.6120527306967986,0.968361581920904
185,test,0.7909604519774012,0.7740112994350282,0.8022598870056498,0.8022598870056498,0.8022598870056498,0.7909604519774012,0.6327683615819208,0.7457627118644068,0.7457627118644068,0.7909604519774012,0.7457627118644068,0.8757062146892656
187,test,0.8799435028248588,0.8870056497175142,0.8305084745762712,0.8870056497175142,0.8305084745762712,0.8305084745762712,0.5555555555555555,0.6403013182674199,0.6403013182674199,0.844632768361582,0.6045197740112994,0.7740112994350282
191,test,0.9322033898305085,0.8757062146892656,0.9133709981167607,0.943502824858757,0.9322033898305085,0.903954802259887,0.6186440677966102,0.67984934086629,0.788135593220339,0.9322033898305085,0.7740112994350282,0.9133709981167607
196,test,0.943502824858757,0.943502824858757,0.9322033898305085,0.9322033898305085,0.943502824858757,0.935969868173258,0.7344632768361582,0.8192090395480226,0.8192090395480226,0.943502824858757,0.8757062146892656,0.943502824858757
200,test,0.8870056497175142,0.8870056497175142,0.8493408662900188,0.943502824858757,0.9322033898305085,0.8757062146892656,0.5951035781544256,0.6233521657250471,0.6233521657250471,0.8587570621468926,0.8210922787193974,0.903954802259887
205,test,0.9322033898305085,1.0,0.943502824858757,0.9717514124293786,0.943502824858757,0.943502824858757,0.7457627118644068,0.8870056497175142,0.8870056497175142,0.943502824858757,0.7740112994350282,0.96045197740113
213,test,0.8305084745762712,0.8229755178907722,0.8192090395480226,0.903954802259887,0.8794726930320151,0.6892655367231638,0.6120527306967984,0.4708097928436911,0.4708097928436911,0.8305084745762712,0.6026365348399246,0.8870056497175142
254,test,0.8587570621468926,0.9152542372881356,0.8870056497175142,0.9152542372881356,0.943502824858757,0.8022598870056498,0.7627118644067797,0.6854990583804144,0.6854990583804144,0.9152542372881356,0.7909604519774012,0.943502824858757
299,test,0.9717514124293786,0.96045197740113,0.96045197740113,0.9227871939736346,0.943502824858757,0.8553672316384181,0.6497175141242938,0.5932203389830508,0.7344632768361582,0.9364406779661016,0.743879472693032,0.7994350282485876
317,test,0.8267419962335216,0.8305084745762712,0.903954802259887,0.8474576271186441,0.8305084745762712,0.7664783427495292,0.5932203389830508,0.7344632768361582,0.7344632768361582,0.8305084745762712,0.7344632768361582,0.8305084745762712
333,test,0.9152542372881356,0.943502824858757,0.8305084745762712,0.943502824858757,0.9322033898305085,0.8305084745762712,0.7627118644067797,0.7909604519774012,0.7062146892655368,0.8305084745762712,0.8474576271186441,0.9152542372881356
375,test,0.9152542372881356,0.9152542372881356,0.9152542372881356,0.9152542372881356,0.8757062146892656,0.8870056497175142,0.6403013182674199,0.7062146892655368,0.7250470809792844,0.943502824858757,0.8474576271186441,0.8870056497175142
388,test,0.7457627118644068,0.8305084745762712,0.7344632768361582,0.7457627118644068,0.6892655367231638,0.6045197740112994,0.6497175141242938,0.6497175141242938,0.6497175141242938,0.7457627118644068,0.6497175141242938,0.7655367231638419
395,test,0.8587570621468926,1.0,0.8870056497175142,1.0,0.903954802259887,0.8813559322033898,0.7815442561205272,0.7344632768361582,0.7344632768361582,0.9152542372881356,0.7344632768361582,0.9152542372881356
